"day","year","month","date","time","address","district","accident_types","suspect_vehicle","victim_vehicle","lat","long"
"Sunday","2019","5","11","Morning","insinyur sutami","tamalanrea","TK","R2","R2","-5.085731","119.4904613"
"Saturday","2019","5","12","Morning","daeng ngeppe","tamalate","T","R2","NOV","-5.1790804","119.4156965"
"Sunday","2019","5","11","Morning","insinyur sutami","tamalanrea","T","R2","NOV","-5.085731","119.4904613"
"Saturday","2019","5","13","Afternoon","rappocini raya","rappocini","TL","R2","R2","-5.152599","119.4258781"
"Monday","2019","5","13","Afternoon","tala' salapang","rappocini","TL","R2","R2","-5.1816916","119.442485"
"Monday","2019","5","18","Afternoon","perintis kemerdekaan","biringkanaya","TL","R4","R2","-5.117784","119.5110136"
"Saturday","2019","5","4","Evening","perintis kemerdekaan","tamalanrea","TL","R4","R2","-5.1402715","119.4832943739"
"Saturday","2019","5","14","Afternoon","tupai","mamajang","TK","R2","R2","-5.1604904","119.4202026"
"Tuesday","2019","5","14","Morning","gunung bulusaraung","ujung pandang","TK","R2","R2","-5.1330062","119.4135683"
"Tuesday","2019","5","14","Evening","veteran selatan","mamajang","TK","R2","R2","-5.162773","119.4212589"
"Tuesday","2019","5","14","Afternoon","abdul kadir","tamalate","TL","R2","NOV","-5.1811779","119.4159871"
"Tuesday","2019","5","15","Morning","sultan hasanuddin","ujung pandang","TM","R2","NOV","-5.1444747","119.4127353"
"Wednesday","2019","5","15","Afternoon","andi djemma","rappocini","TL","R4","R2","-5.1631564","119.4224047"
"Wednesday","2019","5","15","Afternoon","toddopuli v","panakkukang","TK","R2","R2","-5.1626055","119.4476516"
"Wednesday","2019","5","15","Afternoon","pengayoman","panakkukang","TK","R4","R2","-5.1592732","119.4466246"
"Wednesday","2019","5","17","Evening","tala' salapang","rappocini","TL","R3","R2","-5.1816916","119.442485"
"Friday","2019","5","16","Morning","perintis kemerdekaan","tamalanrea","TK","R2","R2","-5.1402715","119.4832943739"
"Thursday","2019","5","16","Afternoon","raya kampus unhas","tamalanrea","TM","R2","R2","-5.1377601","119.4886605"
"Thursday","2019","5","16","Afternoon","perintis kemerdekaan","tamalanrea","TL","R2","NOV","-5.1402715","119.4832943739"
"Thursday","2019","5","16","Evening","paccerakkang","biringkanaya","TL","R2","NOV","-5.1239434","119.5224673"
"Thursday","2019","5","17","Evening","perintis kemerdekaan","biringkanaya","TM","R2","NOV","-5.117784","119.5110136"
"Friday","2019","5","17","Morning","kandea iii","bontoala","TM","R2","NOV","-5.1272132","119.4237866"
"Friday","2019","5","20","Morning","gatot subroto","tallo","TK","R2","R2","-5.1182717","119.4350626"
"Monday","2019","5","18","Night","cumi-cumi","bontoala","T","R2","NOV","-5.1337823","119.4292999"
"Saturday","2019","5","18","Afternoon","pengayoman","panakkukang","TK","R4","R2","-5.1592732","119.4466246"
"Saturday","2019","5","17","Morning","urip sumuharjo","panakkukang","TM","R2","NOV","-5.1348243","119.4316818"
"Friday","2019","5","17","Evening","pettarani","panakkukang","TL","R4","R2","-5.1487126","119.4380057"
"Friday","2019","5","17","Evening","perintis kemerdekaan km. 19","biringkanaya","TK","R2","R2","-5.1178133","119.5110641"
"Friday","2019","5","15","Afternoon","perintis kemerdekaan","tamalanrea","TL","R4","R2","-5.1402715","119.4832943739"
"Wednesday","2019","4","29","Afternoon","salodong","biringkanaya","LL","TR","NOV","-5.0751774","119.4830507"
"Monday","2019","5","16","Afternoon","gunung malabar","ujung pandang","TK","R2","R4","-5.1793589","119.3986315"
"Thursday","2019","5","11","Morning","urip sumuharjo","bontoala","TM","R2","NOV","-5.1348243","119.4316818"
"Saturday","2019","5","15","Evening","jipang raya","rappocini","TK","R3","R2","-5.1778861","119.4504384"
"Wednesday","2019","5","20","Afternoon","malengkeri","tamalate","TK","R4","R4","-5.1875239","119.4339559"
"Monday","2019","5","17","Morning","pajukukang","tamalate","OC","R2","R2","-5.2019757","119.3874662"
"Friday","2019","5","21","Evening","malengkeri","tamalate","TK","R2","R2","-5.1875239","119.4339559"
"Tuesday","2019","5","20","Evening","kima raya ii","biringkanaya","T","R2","NOV","-5.1009287","119.5040347"
"Monday","2019","5","20","Evening","mula baru","tamalanrea","TM","R4","NOV","-5.0904406","119.4819807"
"Monday","2019","5","20","Morning","andi mangerangi","tamalate","TL","R3","R2","-5.16894","119.4185142"
"Monday","2019","5","21","Night","veteran selatan","mamajang","TK","R2","R2","-5.162773","119.4212589"
"Tuesday","2019","5","19","Morning","ujung bor","manggala","TL","R2","R2","-5.1656257","119.5074161"
"Sunday","2019","5","20","Evening","sunu","tallo","TM","R2","NOV","-5.1247334","119.4296097"
"Monday","2019","5","22","Afternoon","pettarani","panakkukang","TL","R4","R2","-5.1487126","119.4380057"
"Wednesday","2019","5","20","Morning","boulevard","panakkukang","TL","R4","R2","-5.1557546","119.4411023"
"Monday","2019","5","22","Afternoon","perintis kemerdekaan iii","tamalanrea","TL","R2","R2","-5.1408287","119.4777871"
"Wednesday","2019","5","22","Afternoon","pajukukang","tamalate","TL","R2","NOV","-5.2019757","119.3874662"
"Wednesday","2019","5","24","Night","borong raya","manggala","TK","R2","R2","-5.1620883","119.4635886"
"Friday","2019","5","24","Morning","perintis kemerdekaan","biringkanaya","TK","R4","R2","-5.117784","119.5110136"
"Friday","2019","5","24","Evening","urip sumuharjo","panakkukang","TL","R4","R2","-5.1348243","119.4316818"
"Friday","2019","5","24","Morning","urip sumuharjo","panakkukang","TL","R4","R2","-5.1348243","119.4316818"
"Friday","2019","5","26","Afternoon","kumala","tamalate","TK","R4","R4","-5.169866","119.4189942"
"Sunday","2019","5","25","Night","paccerakkang","tamalanrea","TL","R2","R2","-5.1389844","119.5193272"
"Saturday","2019","5","26","Evening","insinyur sutami","biringkanaya","TK","R2","R2","-5.0762253","119.515201"
"Sunday","2019","5","26","Morning","perintis kemerdekaan","biringkanaya","TK","R4","R4","-5.117784","119.5110136"
"Sunday","2019","5","25","Morning","paccerakkang","biringkanaya","TK","R2","R2","-5.1239434","119.5224673"
"Saturday","2019","5","25","Morning","raya kampus unhas","tamalanrea","TM","R2","R2","-5.1377601","119.4886605"
"Saturday","2019","5","26","Afternoon","perintis kemerdekaan","tamalanrea","TL","R2","NOV","-5.1402715","119.4832943739"
"Sunday","2019","5","26","Afternoon","nuri","mariso","TK","R2","R2","-5.1613624","119.4092236"
"Sunday","2019","5","27","Afternoon","monginsidi","makassar","TM","R2","NOV","-5.1486033","119.4231664"
"Monday","2019","5","26","Afternoon","insinyur sutami","tamalanrea","TK","TR","R2","-5.085731","119.4904613"
"Sunday","2019","5","27","Night","perintis kemerdekaan","tamalanrea","TL","R4","R2","-5.1402715","119.4832943739"
"Monday","2019","5","22","Morning","aroepala","rappocini","TL","R2","R2","-5.1724693","119.4530673"
"Wednesday","2019","5","28","Evening","anggrek ii","panakkukang","TK","R2","R2","-5.1610927","119.455431"
"Tuesday","2019","5","28","Night","pajaiang","biringkanaya","TK","R2","R4","-5.1048027","119.5252166"
"Tuesday","2019","5","28","Evening","cendrawasih","mamajang","TK","R2","R2","-5.167086","119.4118044"
"Tuesday","2019","5","12","Morning","aroepala","rappocini","TK","R2","R2","-5.1724693","119.4530673"
"Sunday","2019","5","29","Afternoon","veteran selatan","makassar","TL","R4","R2","-5.1671547","119.419923"
"Wednesday","2019","5","30","Morning","urip sumuharjo","panakkukang","TM","R2","NOV","-5.1348243","119.4316818"
"Thursday","2019","5","27","Evening","penghibur","ujung pandang","TK","R4","R4","-5.1475209","119.4090861"
"Monday","2019","5","28","Morning","maccini kidul","makassar","TK","R2","Rro","-5.1359776","119.4290438"
"Tuesday","2019","5","29","Afternoon","insinyur sutami 1","tamalanrea","TK","TR","R4","-5.0891074","119.4804065"
"Wednesday","2019","5","29","Morning","perintis kemerdekaan km 09","tamalanrea","TL","R2","R2","-5.1346841","119.4971927"
"Wednesday","2019","5","29","Afternoon","letjen hertasning","rappocini","TL","R4","R2","-5.1630661","119.4444202"
"Wednesday","2019","5","31","Afternoon","rajawali","mariso","TK","R2","R2","-5.1487926","119.4096505"
"Friday","2019","5","30","Morning","sanrangan","biringkanaya","TK","R2","R2","-5.1063304","119.5203592"
"Thursday","2019","6","1","Afternoon","berua raya","biringkanaya","TM","R2","NOV","-5.1158621","119.5232925"
"Saturday","2019","6","2","Afternoon","perintis kemerdekaan","tamalanrea","TK","R4","R2","-5.1402715","119.4832943739"
"Sunday","2019","6","2","Morning","urip sumuharjo","panakkukang","TL","R4","R2","-5.1348243","119.4316818"
"Sunday","2019","5","31","Morning","pettarani","panakkukang","TK","R2","R2","-5.1487126","119.4380057"
"Friday","2019","6","2","Afternoon","sunu","tallo","OC","R2","NOV","-5.1247334","119.4296097"
"Sunday","2019","6","3","Afternoon","maccini baru","makassar","TK","R2","R2","-5.1377938","119.4279247"
"Monday","2019","6","4","Morning","urip sumuharjo","bontoala","TL","R2","R2","-5.1348243","119.4316818"
"Tuesday","2019","6","3","Night","gunung bulusaraung","bontoala","TK","R2","R2","-5.1319163","119.4173808"
"Monday","2019","6","3","Evening","veteran selatan","mamajang","TL","R2","NOV","-5.162773","119.4212589"
"Monday","2019","6","3","Morning","urip sumuharjo","panakkukang","TL","R4","R2","-5.1348243","119.4316818"
"Monday","2019","6","5","Afternoon","paccerakkang","biringkanaya","TM","R4","NOV","-5.1239434","119.5224673"
"Wednesday","2019","6","5","Morning","sultan alauddin","rappocini","TB","R4","R4","-5.176566","119.4363938"
"Wednesday","2019","6","5","Afternoon","yos sudarso","bontoala","TL","R2","R2","-5.1199966","119.4174866"
"Wednesday","2019","6","4","Evening","urip sumuharjo","panakkukang","TK","R2","Rro","-5.1348243","119.4316818"
"Tuesday","2019","6","5","Afternoon","paccerakkang","biringkanaya","TL","R3","R2","-5.1239434","119.5224673"
"Wednesday","2019","6","5","Morning","a.r. hakim","tallo","TL","R2","R2","-5.12141","119.4347354"
"Wednesday","2019","6","5","Night","monumen emmy saelan","rappocini","TK","R2","R2","-5.1780744","119.4389103"
"Wednesday","2019","6","5","Evening","urip sumuharjo","panakkukang","TL","R2","R2","-5.1348243","119.4316818"
"Wednesday","2019","6","5","Night","al markaz","bontoala","TL","R2","NOV","-5.1261896","119.4250175"
"Wednesday","2019","6","7","Afternoon","tupai","mamajang","TL","R2","R2","-5.1604904","119.4202026"
"Friday","2019","6","7","Morning","gatot subroto","tallo","TK","R2","R2","-5.1182717","119.4350626"
"Friday","2019","6","7","Morning","metro tanjung bunga","tamalate","T","R2","NOV","-5.1661576","119.3917443"
"Friday","2019","6","7","Morning","sultan dg raja","bontoala","TK","R2","R2","-5.1317416","119.4294578"
"Friday","2019","6","5","Morning","veteran utara","bontoala","TM","R4","NOV","-5.1392193","119.4233132"
"Wednesday","2019","6","7","Night","nipa nipa","manggala","TL","R2","R2","-5.1624042","119.5001015"
"Friday","2019","4","21","Morning","monumen emmy saelan","rappocini","TK","R2","R4","-5.1780744","119.4389103"
"Sunday","2019","6","7","Night","pengayoman","panakkukang","TK","R2","R4","-5.1592732","119.4466246"
"Friday","2019","6","9","Night","haji kalla","panakkukang","TL","R2","R2","-5.1399514","119.4581721"
"Sunday","2019","6","9","Morning","pajaiang","biringkanaya","TL","R4","R2","-5.1048027","119.5252166"
"Sunday","2019","5","17","Morning","perintis kemerdekaan","tamalanrea","TL","R2","R2","-5.1402715","119.4832943739"
"Friday","2019","6","4","Morning","insinyur sutami","tamalanrea","TL","R4","R2","-5.085731","119.4904613"
"Tuesday","2019","6","9","Afternoon","kerukunan timur","tamalanrea","TK","R4","R2","-5.1399146","119.5094409"
"Sunday","2019","6","11","Afternoon","bougenville","panakkukang","TL","R2","R2","-5.1574935","119.4451853"
"Tuesday","2019","6","10","Evening","botolempangan","ujung pandang","TK","R4","R2","-5.1419956","119.4120218"
"Monday","2019","6","11","Morning","bandang","bontoala","TK","R4","R2","-5.1329092","119.4213666"
"Tuesday","2019","6","11","Evening","poros perumnas sudiang","biringkanaya","TK","R2","R2","-5.102836","119.532664"
"Tuesday","2019","6","12","Afternoon","gunung merapi","ujung pandang","TK","R4","R4","-5.1455806","119.4177389"
"Wednesday","2019","6","5","Morning","kima raya ii","biringkanaya","TL","R2","R2","-5.1009287","119.5040347"
"Wednesday","2019","6","11","Afternoon","g. batu putih","ujung pandang","TL","R2","R2","-5.1468769","119.4185684"
"Tuesday","2019","6","12","Evening","perintis kemerdekaan km. 19","biringkanaya","TK","R2","R4","-5.1178133","119.5110641"
"Wednesday","2019","6","13","Evening","perintis kemerdekaan km. 8","tamalanrea","TL","R2","NOV","-5.1346841","119.4971927"
"Thursday","2019","6","13","Morning","metro tanjung bunga","tamalate","TL","R2","NOV","-5.1661576","119.3917443"
"Thursday","2019","6","13","Evening","insinyur juanda","tallo","TK","R2","R2","-5.12158","119.437594"
"Thursday","2019","6","13","Afternoon","kumala","tamalate","TL","R3","R2","-5.169866","119.4189942"
"Thursday","2019","6","12","Morning","veteran selatan","mamajang","TK","R2","R4","-5.162773","119.4212589"
"Wednesday","2019","6","13","Afternoon","andi mappaodang","tamalate","TK","R2","NOV","-5.1732205","119.4158686"
"Thursday","2019","6","13","Afternoon","barawaja ii","panakkukang","TL","R2","NOV","-5.1357031","119.4402319"
"Thursday","2019","6","14","Evening","barawaja","panakkukang","TK","R2","TR","-5.1357031","119.4402319"
"Friday","2019","6","15","Afternoon","perintis kemerdekaan","tamalanrea","TL","R2","R2","-5.1402715","119.4832943739"
"Saturday","2019","6","15","Morning","maccini sawah","makassar","TK","R2","R2","-5.1374548","119.4297329"
"Saturday","2019","6","15","Evening","lamadukelleng","ujung pandang","TM","R2","NOV","-5.1414467","119.4107642"
"Saturday","2019","6","14","Afternoon","flyover","panakkukang","TL","R2","R2","-5.1376059","119.43944152525"
"Friday","2019","6","17","Morning","urip sumuharjo","panakkukang","TL","R4","R2","-5.1348243","119.4316818"
"Monday","2019","6","14","Morning","urip sumuharjo","panakkukang","TM","R2","NOV","-5.1348243","119.4316818"
"Friday","2019","6","15","Morning","perintis kemerdekaan","tamalanrea","TL","R2","R2","-5.1402715","119.4832943739"
"Saturday","2019","6","15","Evening","perintis kemerdekaan","biringkanaya","TK","R2","R2","-5.117784","119.5110136"
"Saturday","2019","6","19","Morning","veteran utara","makassar","TK","R2","R2","-5.1392193","119.4233132"
"Wednesday","2019","6","19","Morning","urip sumuharjo","panakkukang","TK","TR","R2","-5.1348243","119.4316818"
"Wednesday","2019","6","18","Afternoon","domba","makassar","TK","R2","R4","-5.1502623","119.421726"
"Tuesday","2019","6","19","Evening","urip sumuharjo","panakkukang","TL","R2","R2","-5.1348243","119.4316818"
"Wednesday","2019","6","15","Morning","tol reformasi km. 3200","tallo","OC","R4","NOV","-5.1100702","119.4431215"
"Saturday","2019","6","19","Evening","abdullah daeng sirua","panakkukang","TK","R2","R2","-5.1513443","119.4494392"
"Wednesday","2019","6","20","Night","urip sumuharjo","panakkukang","TK","R2","R2","-5.1348243","119.4316818"
"Thursday","2019","6","20","Morning","urip sumuharjo","panakkukang","TK","R2","R2","-5.1348243","119.4316818"
"Thursday","2019","6","19","Afternoon","sultan alauddin","rappocini","TL","R4","R4","-5.176566","119.4363938"
"Wednesday","2019","6","20","Evening","raya kampus unhas","tamalanrea","TL","R2","R2","-5.1377601","119.4886605"
"Thursday","2019","6","19","Afternoon","gunung bawakaraeng","makassar","TK","R2","R2","-5.1348657","119.4243319"
"Wednesday","2019","6","21","Evening","insinyur sutami","tamalanrea","TK","R2","TR","-5.085731","119.4904613"
"Friday","2019","6","22","Morning","laikang","biringkanaya","TM","R2","NOV","-5.1040237","119.5375731"
"Saturday","2019","6","21","Afternoon","sultan alauddin","tamalate","TK","R2","R2","-5.1682367","119.4209823"
"Friday","2019","6","21","Evening","kima iii","biringkanaya","TK","R2","TR","-5.1064167","119.5065503"
"Friday","2019","6","21","Afternoon","goa ria","biringkanaya","TK","R2","R2","-5.0810812","119.5253813"
"Friday","2019","6","22","Afternoon","goa ria","biringkanaya","TL","R2","NOV","-5.0810812","119.5253813"
"Saturday","2019","6","22","Morning","pengayoman","panakkukang","TK","R4","R2","-5.1592732","119.4466246"
"Saturday","2019","6","20","Night","mesjid raya","bontoala","TK","R2","R3","-5.1333841","119.4274196"
"Thursday","2019","6","21","Morning","rajawali","mariso","TK","R2","Rro","-5.1487926","119.4096505"
"Friday","2019","6","21","Afternoon","perjanjian bungaya","tamalate","TK","R2","R4","-5.2090132","119.3911307"
"Friday","2019","6","23","Evening","perintis kemerdekaan","tamalanrea","TL","TR","R4","-5.1402715","119.4832943739"
"Sunday","2019","6","23","Morning","kumala","tamalate","TL","R2","R2","-5.169866","119.4189942"
"Sunday","2019","6","23","Morning","perintis kemerdekaan","tamalanrea","TL","R2","R2","-5.1402715","119.4832943739"
"Sunday","2019","6","24","Afternoon","perintis kemerdekaan","tamalanrea","OC","R2","NOV","-5.1402715","119.4832943739"
"Monday","2019","6","25","Morning","insinyur sutami iv","tamalanrea","OC","R4","NOV","-5.0891074","119.4804065"
"Tuesday","2019","6","25","Morning","mesjid raya","bontoala","TK","R2","R2","-5.1333841","119.4274196"
"Tuesday","2019","6","25","Afternoon","perintis kemerdekaan","tamalanrea","TK","R4","R2","-5.1402715","119.4832943739"
"Tuesday","2019","6","21","Morning","tamalanrea raya","tamalanrea","TL","R4","R4","-5.1358197","119.5070307"
